#TradeId,NettingSetId,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CSA_1,3147.57,69135.1,-4845.57,-108041,0,0,3147.57,69135.1,None,36041.9,45522.1
Trade_9765,CSA_1,710.704,22543.8,-1006.08,-34771.2,n/a,n/a,0,0,None,8645.93,9148.75
Trade_7634,CSA_1,41.6114,22003.7,-60.6999,-35725.8,n/a,n/a,0,0,None,632.339,813.101
Trade_1112,CSA_1,3663.04,4195.43,-6640.99,-7163.01,n/a,n/a,0,0,None,70955.8,104292
Trade_1935,CSA_1,9273.29,4038.29,-14380.9,-6333.42,n/a,n/a,0,0,None,97894.3,169557
Trade_3609,CSA_1,6843.5,33738.5,-10430.7,-51721.5,n/a,n/a,0,0,None,77785.7,96913.6
,CSA_10,1045.96,53934.4,-1504.09,-83292.5,0,0,1045.96,53934.4,None,12414.7,15374.4
Trade_5367,CSA_10,0.521174,95.2974,-0.878156,-158.177,n/a,n/a,0,0,None,9.231,11.6897
Trade_8951,CSA_10,37.0222,39993.9,-46.1042,-61460.3,n/a,n/a,0,0,None,479.607,866.474
Trade_8675,CSA_10,2171.56,1078.42,-3609.47,-1990.35,n/a,n/a,0,0,None,42779.7,70088.1
Trade_1104,CSA_10,2365.41,17990.2,-3547.87,-27751.1,n/a,n/a,0,0,None,27213.4,31725
Trade_5410,CSA_10,1722.28,27.377,-2418.47,-51.2588,n/a,n/a,0,0,None,70864.4,129359
,CSA_100,898.478,55218.9,-1207.65,-85274,0,0,898.478,55218.9,None,11274.6,11900.7
Trade_5432,CSA_100,2161.41,12420.6,-3110.61,-18761.2,n/a,n/a,0,0,None,25843.4,27665.3
Trade_1927,CSA_100,1439.47,41970,-2019.47,-64634.7,n/a,n/a,0,0,None,17589,19015.8
Trade_4234,CSA_100,2130.83,1.23402,-2751.35,-2.26842,n/a,n/a,0,0,None,113431,190456
Trade_2958,CSA_100,183.926,5252.06,-362.64,-8084.02,n/a,n/a,0,0,None,5126.31,9181.87
Trade_3935,CSA_100,23.4364,615.564,-43.5378,-871.681,n/a,n/a,0,0,None,868.887,1098.11
,CSA_101,1067.38,43834.2,-1626.24,-69374.6,0,0,1067.38,43834.2,None,12238.7,16621.5
Trade_9149,CSA_101,10.2313,2.19219,-15.7539,-3.07164,n/a,n/a,0,0,None,107.707,208.075
Trade_9792,CSA_101,2518.66,18530.6,-4158.16,-30165.8,n/a,n/a,0,0,None,33544.1,42789.5
Trade_8867,CSA_101,696.602,22319.7,-962.909,-34161.2,n/a,n/a,0,0,None,8657.11,8951.21
Trade_2060,CSA_101,860.74,4968.76,-1549.71,-8508.34,n/a,n/a,0,0,None,15325.5,20726.2
Trade_5582,CSA_101,563.364,1595.09,-919.03,-2515.47,n/a,n/a,0,0,None,6769.82,10094.3
,CSA_102,2202.57,49918.5,-3114.84,-76762,0,0,2202.57,49918.5,None,26762.6,28559.9
Trade_4808,CSA_102,12.1024,320.023,-15.8513,-491.025,n/a,n/a,0,0,None,155.36,187.483
Trade_8542,CSA_102,3997.55,32119.2,-5926.12,-49083.5,n/a,n/a,0,0,None,46607.6,51671
Trade_8068,CSA_102,686.534,21119.1,-977.821,-32687.6,n/a,n/a,0,0,None,8306.78,8846.37
Trade_7595,CSA_102,1116.65,328.628,-1751.51,-508.642,n/a,n/a,0,0,None,11953.9,15984.7
Trade_6778,CSA_102,432.31,74.1302,-570.337,-118.095,n/a,n/a,0,0,None,22339.6,31718.5
,CSA_103,24716.9,749.594,-39282.4,-977.569,0,0,24716.9,749.594,None,244016,701483
Trade_2367,CSA_103,1.318,684.526,-2.34708,-1126.88,n/a,n/a,0,0,None,26.6336,33.5964
Trade_5178,CSA_103,24576.4,49.0666,-39638.2,-68.9796,n/a,n/a,0,0,None,313948,549159
Trade_8847,CSA_103,3726.7,96.8135,-5562.63,-188.211,n/a,n/a,0,0,None,124591,232507
Trade_7253,CSA_103,1550.11,4960.71,-2389.34,-7751.85,n/a,n/a,0,0,None,17282.6,20386.1
Trade_3284,CSA_103,32.2953,128.407,-44.9641,-196.734,n/a,n/a,0,0,None,395.005,423.468
,CSA_104,11907.8,1064.73,-18216.5,-1490.79,0,0,11907.8,1064.73,None,128515,175063
Trade_4918,CSA_104,2421.1,394.4,-3927.72,-741.259,n/a,n/a,0,0,None,48259.7,101022
Trade_4418,CSA_104,20.6196,10.9417,-31.4237,-15.8746,n/a,n/a,0,0,None,221.573,381.528
Trade_7609,CSA_104,329.139,2989.76,-587.096,-4844.5,n/a,n/a,0,0,None,5187.48,7942.27
Trade_8691,CSA_104,12723.5,1267.72,-19659.4,-1896.45,n/a,n/a,0,0,None,136580,174565
Trade_7030,CSA_104,12.6384,1.12547,-19.7378,-1.53629,n/a,n/a,0,0,None,130.234,284.14
,CSA_105,5713.8,55590.1,-8243.35,-86694.9,0,0,5713.8,55590.1,None,66222.5,111875
Trade_7715,CSA_105,3747.41,37878,-5617.92,-58390.3,n/a,n/a,0,0,None,43002,58287.7
Trade_1961,CSA_105,1329.44,2608.08,-2092.91,-4040.44,n/a,n/a,0,0,None,14531.2,19659.3
Trade_3729,CSA_105,1262.28,16.8102,-1760.43,-31.8928,n/a,n/a,0,0,None,53168.1,103230
Trade_2946,CSA_105,8150.53,12402.3,-13234.5,-19625.2,n/a,n/a,0,0,None,103576,138481
Trade_3855,CSA_105,652.246,12113,-1215.04,-20284.5,n/a,n/a,0,0,None,12877.2,15396.2
,CSA_106,1135.16,53957.1,-1865.19,-83229.6,0,0,1135.16,53957.1,None,12204.2,20651.9
Trade_3474,CSA_106,0.00645764,4.13859,-0.0123317,-5.16071,n/a,n/a,0,0,None,0.266056,0.309303
Trade_7679,CSA_106,740.269,51070.9,-976.394,-78021.2,n/a,n/a,0,0,None,9457.01,10270.6
Trade_5442,CSA_106,5277.51,3776.32,-8890.9,-6903.64,n/a,n/a,0,0,None,104425,152855
Trade_2335,CSA_106,5566.13,3284.98,-9110.36,-5713.76,n/a,n/a,0,0,None,80272,129455
Trade_5467,CSA_106,497.362,6766.88,-718.532,-10416.9,n/a,n/a,0,0,None,5946.5,6527
,CSA_107,49358.3,8085.18,-75104.8,-12102.1,0,0,49358.3,8085.18,None,538229,658891
Trade_1687,CSA_107,450.513,34741,-605.412,-53441.1,n/a,n/a,0,0,None,5706.69,6007.38
Trade_3518,CSA_107,54359.4,852.502,-84090.8,-1147.05,n/a,n/a,0,0,None,570938,1.03602e+06
Trade_7055,CSA_107,2441.28,13812.7,-4183.07,-22227.4,n/a,n/a,0,0,None,36595.6,46168.4
Trade_9872,CSA_107,35325.7,1927.68,-53658.8,-2767.32,n/a,n/a,0,0,None,383854,548633
Trade_2590,CSA_107,36.2696,6.08362,-58.928,-11.3062,n/a,n/a,0,0,None,722.307,1451.96
,CSA_108,2547,9728.07,-4265.59,-15498.3,0,0,2547,9728.07,None,26670.9,48583.9
Trade_8426,CSA_108,2039.59,2409.22,-3182.39,-3772.71,n/a,n/a,0,0,None,21890.8,28390.7
Trade_4746,CSA_108,0.990975,1.50995,-1.68246,-2.65028,n/a,n/a,0,0,None,16.2805,23.0645
Trade_9669,CSA_108,7.25705,226.12,-10.2673,-346.768,n/a,n/a,0,0,None,88.1598,99.3828
Trade_1877,CSA_108,223.304,498.758,-366.292,-749.16,n/a,n/a,0,0,None,8605.44,13063.5
Trade_5699,CSA_108,1789.33,8105.94,-3244.32,-13166.4,n/a,n/a,0,0,None,30226.8,40667.9
,CSA_109,51038.9,129.86,-80122,-170.796,0,0,51038.9,129.86,None,531891,877853
Trade_8753,CSA_109,1358.43,862.945,-2057.56,-1289.71,n/a,n/a,0,0,None,15283.9,17070.6
Trade_5770,CSA_109,14726.5,554.213,-23199,-833.309,n/a,n/a,0,0,None,156929,231317
Trade_3687,CSA_109,29.9885,19.6026,-47.8331,-31.5673,n/a,n/a,0,0,None,384.071,715.227
Trade_4602,CSA_109,15.5198,2369.13,-27.1613,-3092.93,n/a,n/a,0,0,None,775.981,1343.14
Trade_6974,CSA_109,40933,2348.53,-63382.3,-3515.07,n/a,n/a,0,0,None,427180,844508
,CSA_11,4961.47,25767.7,-8580.65,-37879.5,0,0,4961.47,25767.7,None,50066.9,107605
Trade_2607,CSA_11,3.10708,1633.04,-6.23662,-2436.44,n/a,n/a,0,0,None,96.4007,117.186
Trade_5345,CSA_11,1.50683,451.378,-1.88966,-690.982,n/a,n/a,0,0,None,20.3722,20.7365
Trade_7917,CSA_11,17019.9,427.029,-28417.2,-741.721,n/a,n/a,0,0,None,282775,446003
Trade_4968,CSA_11,947.172,36258.3,-1269.73,-55111.9,n/a,n/a,0,0,None,11971.3,12675.1
Trade_1416,CSA_11,0.0692433,8.23681,-0.136435,-13.0016,n/a,n/a,0,0,None,1.69543,1.83254
,CSA_110,60077.9,5289.58,-92833.7,-8131.38,0,0,60077.9,5289.58,None,627566,1.30613e+06
Trade_3303,CSA_110,8389.51,8582.14,-12842.6,-13331.2,n/a,n/a,0,0,None,92417.9,106651
Trade_3669,CSA_110,6477.1,458.393,-9997.14,-666.123,n/a,n/a,0,0,None,69352.4,91402.1
Trade_5869,CSA_110,45794.6,2103.62,-70939.9,-3150.88,n/a,n/a,0,0,None,479920,883844
Trade_2363,CSA_110,5412.1,482.715,-8461.37,-924.682,n/a,n/a,0,0,None,153198,288911
Trade_8960,CSA_110,343.649,1.78157,-536.398,-2.25458,n/a,n/a,0,0,None,3570.66,6917.43
,CSA_111,14669.2,33144.5,-21934.3,-50572.6,0,0,14669.2,33144.5,None,166650,174429
Trade_6411,CSA_111,5896.93,51629.2,-8459.24,-78674.7,n/a,n/a,0,0,None,71111,73600.6
Trade_8807,CSA_111,6206.65,350.523,-10370.1,-665.051,n/a,n/a,0,0,None,136357,198079
Trade_4993,CSA_111,2186.53,25636,-3446.61,-41089.5,n/a,n/a,0,0,None,26990.9,34224.5
Trade_4698,CSA_111,39951,469.01,-61183.3,-622.427,n/a,n/a,0,0,None,431027,581085
Trade_3989,CSA_111,5575.87,207.499,-9349.64,-395.427,n/a,n/a,0,0,None,122456,173045
,CSA_112,37638.7,9833.69,-57119.1,-14611.1,0,0,37638.7,9833.69,None,410782,536215
Trade_4321,CSA_112,2449.67,70.2071,-3535.53,-140.689,n/a,n/a,0,0,None,84541.7,178855
Trade_3022,CSA_112,36204.5,10011.1,-55332.5,-14952.6,n/a,n/a,0,0,None,397662,453484
Trade_6257,CSA_112,898.823,2005.4,-1395.09,-3126.54,n/a,n/a,0,0,None,9841.13,11864.2
Trade_2354,CSA_112,12.5464,5.99057,-18.8819,-9.18411,n/a,n/a,0,0,None,142.253,168.015
Trade_7691,CSA_112,384.822,52.6243,-548.346,-93.2657,n/a,n/a,0,0,None,15781.2,26272.4
,CSA_113,16306.5,578.095,-26881.4,-953.505,0,0,16306.5,578.095,None,190962,416369
Trade_7043,CSA_113,344.256,121.535,-561.539,-222.338,n/a,n/a,0,0,None,6221.78,11722.6
Trade_4523,CSA_113,3373.66,6.49284,-5553.81,-11.5626,n/a,n/a,0,0,None,66917.3,115539
Trade_2646,CSA_113,7115.15,365.556,-12020.7,-679.493,n/a,n/a,0,0,None,140803,200031
Trade_8701,CSA_113,51.5688,0.0154341,-81.7882,-0.0297789,n/a,n/a,0,0,None,1287.5,2473.51
Trade_7029,CSA_113,5820.78,483.362,-9400.13,-776.67,n/a,n/a,0,0,None,71116.7,101123
,CSA_114,12272.4,14799.1,-18556,-22528.8,0,0,12272.4,14799.1,None,136917,149747
Trade_4580,CSA_114,68.8914,127.455,-104.121,-189.288,n/a,n/a,0,0,None,767.214,923.834
Trade_9827,CSA_114,12288.9,14770.9,-18580.4,-22490,n/a,n/a,0,0,None,137119,149916
Trade_9775,CSA_114,6.67925,52.9661,-9.98593,-83.8651,n/a,n/a,0,0,None,90.2732,125.055
Trade_3994,CSA_114,59.4077,0.941633,-94.9759,-1.34236,n/a,n/a,0,0,None,754.28,1549.76
Trade_9724,CSA_114,2.05763,0.390646,-2.83101,-0.587418,n/a,n/a,0,0,None,108.328,169.493
,CSA_115,8267.81,18340.2,-12632.2,-28229.7,0,0,8267.81,18340.2,None,92997.5,137440
Trade_1798,CSA_115,8866.28,11911,-14094.6,-18679.9,n/a,n/a,0,0,None,97728.5,128476
Trade_6777,CSA_115,4.74586,11408.9,-9.36581,-17653.2,n/a,n/a,0,0,None,137.766,238.438
Trade_4515,CSA_115,189.412,692.175,-336.528,-1125.3,n/a,n/a,0,0,None,2971.52,4331.98
Trade_2169,CSA_115,9206.85,4256.42,-14403.1,-6865.37,n/a,n/a,0,0,None,103001,172143
Trade_3676,CSA_115,411.009,482.151,-639.49,-756.857,n/a,n/a,0,0,None,4418.79,5855.52
,CSA_116,30984.3,6964.15,-47751.1,-11102.7,0,0,30984.3,6964.15,None,323863,674888
Trade_3338,CSA_116,280.25,1193.73,-489.445,-1919.69,n/a,n/a,0,0,None,4145.54,6057.11
Trade_7053,CSA_116,20585,8064.65,-32736.5,-13306.9,n/a,n/a,0,0,None,252325,397207
Trade_6632,CSA_116,13956.6,3453.4,-21364.5,-5139.95,n/a,n/a,0,0,None,153237,184409
Trade_3229,CSA_116,15.7462,187.336,-22.8381,-283.125,n/a,n/a,0,0,None,188.203,202.768
Trade_7979,CSA_116,2093.09,11.4506,-2704.72,-20.0695,n/a,n/a,0,0,None,111200,190203
,CSA_117,64021.2,5229.86,-97783.8,-7606.11,0,0,64021.2,5229.86,None,694884,865252
Trade_9341,CSA_117,66627.6,4681.3,-102043,-6712.92,n/a,n/a,0,0,None,721003,904236
Trade_3454,CSA_117,2208.16,4738.41,-3441.4,-7434.27,n/a,n/a,0,0,None,24025.6,30537.6
Trade_8354,CSA_117,46.2049,3338.34,-72.6134,-5448.18,n/a,n/a,0,0,None,675.405,817.38
Trade_2255,CSA_117,5501.47,903.249,-8779.92,-1430.99,n/a,n/a,0,0,None,61451.9,86801.3
Trade_2434,CSA_117,661.31,2592.07,-1070.84,-4203.88,n/a,n/a,0,0,None,8270.33,10103.5
,CSA_118,26911.3,20833.8,-42406.2,-31179.2,0,0,26911.3,20833.8,None,273755,663440
Trade_3264,CSA_118,12.3969,68.8792,-17.5856,-106.9,n/a,n/a,0,0,None,147.836,196.611
Trade_2842,CSA_118,6876.98,34079.4,-10290.8,-52552.8,n/a,n/a,0,0,None,79198.4,89340.1
Trade_2841,CSA_118,538.422,16.4245,-848.313,-32.4522,n/a,n/a,0,0,None,13502.2,28003.4
Trade_2859,CSA_118,1281.16,93.9613,-2149.99,-168.538,n/a,n/a,0,0,None,21288.4,30957.7
Trade_5133,CSA_118,32831.7,1204.59,-52847.5,-2066.44,n/a,n/a,0,0,None,473307,924423
,CSA_119,30517.9,13418.1,-46670.1,-22564.8,0,0,30517.9,13418.1,None,331796,411841
Trade_2457,CSA_119,33971.8,3024.36,-51935.4,-4456.05,n/a,n/a,0,0,None,365163,571849
Trade_4863,CSA_119,2431.25,17830.3,-4166.96,-29666.7,n/a,n/a,0,0,None,35861.7,45426
Trade_4323,CSA_119,2.36601,0.31365,-3.78917,-0.610859,n/a,n/a,0,0,None,58.5349,105.138
Trade_1693,CSA_119,809.685,101.632,-1056.42,-163.744,n/a,n/a,0,0,None,43034.3,66917.1
Trade_9287,CSA_119,876.701,35.3478,-1298.38,-68.5317,n/a,n/a,0,0,None,29475.6,56221.5
,CSA_12,13168.5,9777.47,-20240.9,-15311.2,0,0,13168.5,9777.47,None,140933,212582
Trade_7317,CSA_12,13122.9,9183.28,-20209.7,-14206.2,n/a,n/a,0,0,None,140467,196363
Trade_5859,CSA_12,700.463,1155.44,-1200.5,-2097.5,n/a,n/a,0,0,None,15122,21306.1
Trade_7138,CSA_12,16.179,60.7138,-22.4365,-92.1193,n/a,n/a,0,0,None,199.315,204.877
Trade_5621,CSA_12,4.23332,0.405031,-5.67472,-0.639768,n/a,n/a,0,0,None,220.181,332.386
Trade_1515,CSA_12,512.972,565.828,-835.872,-948.085,n/a,n/a,0,0,None,6584.21,9794.67
,CSA_120,7684.83,18864.8,-11256.1,-28923.8,0,0,7684.83,18864.8,None,89524.1,110408
Trade_8700,CSA_120,9689.84,14513.8,-14796,-22086.1,n/a,n/a,0,0,None,109197,136758
Trade_3121,CSA_120,51.7787,2303.52,-80.236,-3700.28,n/a,n/a,0,0,None,682.986,859.655
Trade_9886,CSA_120,211.28,424.737,-296.774,-605.416,n/a,n/a,0,0,None,10005.9,13741.5
Trade_8047,CSA_120,1076.7,3992.47,-1900.87,-6972.4,n/a,n/a,0,0,None,19027.3,26187.7
Trade_8718,CSA_120,129.812,1104.87,-224.122,-1601.55,n/a,n/a,0,0,None,5028.7,7834.53
,CSA_121,21315.5,9396.92,-33572.5,-15077.2,0,0,21315.5,9396.92,None,245271,551509
Trade_1985,CSA_121,393.582,354.171,-688.943,-596.037,n/a,n/a,0,0,None,6020.14,8890.88
Trade_7252,CSA_121,8721.42,369.2,-13993.6,-679.214,n/a,n/a,0,0,None,173690,371339
Trade_8639,CSA_121,73.1698,2.94015,-118.473,-5.04076,n/a,n/a,0,0,None,1213.44,2434.53
Trade_4233,CSA_121,14675.6,11501.3,-23332.1,-18768.6,n/a,n/a,0,0,None,172477,237713
Trade_4704,CSA_121,737.024,454.653,-1206.57,-795.519,n/a,n/a,0,0,None,11399.4,20563.5
,CSA_122,2152.46,2126.95,-3439.64,-3271.22,0,0,2152.46,2126.95,None,22953.8,38245.5
Trade_9247,CSA_122,1159.95,760.484,-1939.3,-1391.36,n/a,n/a,0,0,None,27880.6,43831
Trade_3389,CSA_122,3.89419,0.0709638,-6.30046,-0.129882,n/a,n/a,0,0,None,77.121,148.319
Trade_2869,CSA_122,2167.51,366.508,-3296.46,-530.701,n/a,n/a,0,0,None,23399.9,36503.3
Trade_2178,CSA_122,0.86131,21.9588,-1.12898,-33.785,n/a,n/a,0,0,None,11.0378,12.7764
Trade_5800,CSA_122,240.171,2397.85,-454.349,-3573.15,n/a,n/a,0,0,None,7741.99,12688.8
,CSA_123,777.516,2165.92,-1029.16,-3478.05,0,0,777.516,2165.92,None,9407.7,17243.3
Trade_6187,CSA_123,1953.44,555.706,-3108.2,-873.876,n/a,n/a,0,0,None,21022.5,29980.5
Trade_8942,CSA_123,10.0606,155.918,-14.0664,-247.179,n/a,n/a,0,0,None,134.532,161.291
Trade_9087,CSA_123,101.602,1097.81,-167.415,-1739.72,n/a,n/a,0,0,None,1372.19,2114.18
Trade_5823,CSA_123,561.766,2181.88,-1005.9,-3841,n/a,n/a,0,0,None,11943.3,16247.2
Trade_7735,CSA_123,102.179,126.138,-147.389,-190.076,n/a,n/a,0,0,None,1219.11,1269.65
,CSA_124,1144.6,15208.7,-1642.45,-22891.4,0,0,1144.6,15208.7,None,13899.7,14546.4
Trade_9945,CSA_124,1066.58,16204.7,-1490.57,-24693.6,n/a,n/a,0,0,None,13175.1,13784.3
Trade_6964,CSA_124,0.836085,3.15063,-1.46356,-5.1042,n/a,n/a,0,0,None,26.3448,33.7132
Trade_2706,CSA_124,72.7606,4.38857,-106.363,-7.56574,n/a,n/a,0,0,None,2936.18,4993.33
Trade_8648,CSA_124,1515.33,188.197,-2567.15,-348.541,n/a,n/a,0,0,None,33199.9,44998.9
Trade_6288,CSA_124,329.418,648.556,-568.376,-928.112,n/a,n/a,0,0,None,12441.9,14619.2
,CSA_125,1191.52,31793.5,-1942.82,-47394.8,0,0,1191.52,31793.5,None,12924,21179.6
Trade_9037,CSA_125,14842,2635.49,-23220.3,-4098.93,n/a,n/a,0,0,None,172294,339151
Trade_8750,CSA_125,351.101,45085.8,-459.16,-69151.9,n/a,n/a,0,0,None,4542.59,4794.91
Trade_2763,CSA_125,688.879,5630.71,-978.775,-8520.31,n/a,n/a,0,0,None,8321.58,8978.64
Trade_9246,CSA_125,10899.1,3686.18,-17756,-5930.36,n/a,n/a,0,0,None,135034,183427
Trade_4458,CSA_125,3619.94,3964.81,-6390.94,-6555.59,n/a,n/a,0,0,None,55960.8,81578
,CSA_126,13424.4,5157.48,-21157,-8267.92,0,0,13424.4,5157.48,None,140408,215557
Trade_3767,CSA_126,89.1333,1.57062,-115.397,-2.71468,n/a,n/a,0,0,None,4706.51,8226.05
Trade_1160,CSA_126,7646.15,2666.38,-11609.2,-3981.22,n/a,n/a,0,0,None,83038.5,116709
Trade_4737,CSA_126,3455.13,2050.78,-5676.93,-3618.51,n/a,n/a,0,0,None,53600.4,98762.5
Trade_5118,CSA_126,16.2546,92.9053,-23.0692,-144.12,n/a,n/a,0,0,None,193.712,263.584
Trade_9264,CSA_126,6276.47,4404.57,-10353.2,-7142.19,n/a,n/a,0,0,None,77170.1,110287
,CSA_127,66323.4,3192.7,-102531,-4272.13,0,0,66323.4,3192.7,None,701682,1.17712e+06
Trade_7517,CSA_127,6225.85,1232.99,-10052.4,-2142.98,n/a,n/a,0,0,None,96204.4,205584
Trade_2996,CSA_127,5593.5,177.914,-8849.07,-265.366,n/a,n/a,0,0,None,62034.5,98144.7
Trade_1861,CSA_127,19906.3,3530.2,-30599.4,-5290.64,n/a,n/a,0,0,None,211806,373785
Trade_9344,CSA_127,40949.8,4826.03,-63223.3,-7098.73,n/a,n/a,0,0,None,441887,549138
Trade_3509,CSA_127,2347.38,2125.02,-3655.38,-3322.84,n/a,n/a,0,0,None,25122.4,33780
